resource_name,analysis_type,parameter_name,unit,observed_value,record_id,qc_pass,note,analyst_name,analyst_email,created_at,provider_codename,sample_date
alfalfa,compositional,xylose,% dry weight,13.15,(3c)3f98,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
alfalfa,compositional,glucose,% dry weight,27.89,(3c)3fff,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
alfalfa,compositional,glucan,% dry weight,24.39,(3c)4cb4,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
alfalfa,compositional,xylan,% dry weight,11.32,(3c)594e,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
alfalfa,compositional,xylose,% dry weight,12.88,(3c)6726,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
alfalfa,compositional,lignin,% dry weight,21.0,(3c)693c,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
alfalfa,compositional,glucose,% dry weight,27.38,(3c)933c,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
alfalfa,compositional,xylan,% dry weight,11.33,(3c)c6b9,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
alfalfa,compositional,glucan,% dry weight,24.64,(3c)d0b2,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
alfalfa,compositional,lignin,% dry weight,21.01,(3c)d339,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
alfalfa,compositional,xylan,% dry weight,11.57,(3c)eefe,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
alfalfa,compositional,xylose,% dry weight,12.86,(3c)fc9b,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,compositional,glucose,% dry weight,33.43,(42)0211,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,compositional,xylose,% dry weight,17.7,(42)0654,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,compositional,arabinose,% dry weight,2.64,(42)0843,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,compositional,glucan,% dry weight,31.72,(42)2e48,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,compositional,xylan,% dry weight,15.58,(42)446d,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,compositional,lignin,% dry weight,17.05,(42)47a3,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,compositional,xylose,% dry weight,18.43,(42)4816,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,compositional,xylose,% dry weight,18.11,(42)54b7,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,compositional,arabinan,% dry weight,2.32,(42)575c,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,compositional,arabinan,% dry weight,2.33,(42)672f,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,compositional,glucan,% dry weight,31.32,(42)7180,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,compositional,arabinose,% dry weight,2.57,(42)7a67,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,compositional,glucan,% dry weight,30.09,(42)8729,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,compositional,arabinose,% dry weight,2.64,(42)9356,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,compositional,lignin,% dry weight,16.85,(42)a992,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,compositional,glucose,% dry weight,35.25,(42)b7cc,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,compositional,arabinan,% dry weight,2.27,(42)cbb9,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,compositional,xylan,% dry weight,15.94,(42)cdaa,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,compositional,glucose,% dry weight,34.8,(42)d006,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,compositional,xylan,% dry weight,16.22,(42)dee4,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
rice straw,compositional,lignin,% dry weight,16.8,(42)f6e3,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
almond branches,compositional,glucan,% dry weight,22.41,(4c)0e12,pass,,,,2026-07-08 03:54:13.565642,humorous,2026-07-08 03:54:13.565642
almond branches,compositional,glucose,% dry weight,25.22,(4c)1205,pass,,,,2026-07-08 03:54:13.565642,humorous,2026-07-08 03:54:13.565642
almond branches,compositional,xylose,% dry weight,14.76,(4c)12e4,pass,,,,2026-07-08 03:54:13.565642,humorous,2026-07-08 03:54:13.565642
almond branches,compositional,lignin,% dry weight,37.74,(4c)1473,pass,,,,2026-07-08 03:54:13.565642,humorous,2026-07-08 03:54:13.565642
almond branches,compositional,glucose,% dry weight,25.73,(4c)21be,pass,,,,2026-07-08 03:54:13.565642,humorous,2026-07-08 03:54:13.565642
almond branches,compositional,glucan,% dry weight,22.7,(4c)3b40,pass,,,,2026-07-08 03:54:13.565642,humorous,2026-07-08 03:54:13.565642
almond branches,compositional,xylose,% dry weight,15.39,(4c)3b8c,pass,,,,2026-07-08 03:54:13.565642,humorous,2026-07-08 03:54:13.565642
almond branches,compositional,xylan,% dry weight,13.54,(4c)5b6e,pass,,,,2026-07-08 03:54:13.565642,humorous,2026-07-08 03:54:13.565642
almond branches,compositional,xylose,% dry weight,14.99,(4c)6022,pass,,,,2026-07-08 03:54:13.565642,humorous,2026-07-08 03:54:13.565642
almond branches,compositional,lignin,% dry weight,38.52,(4c)6cf6,pass,,,,2026-07-08 03:54:13.565642,humorous,2026-07-08 03:54:13.565642
almond branches,compositional,lignin,% dry weight,38.36,(4c)705c,pass,,,,2026-07-08 03:54:13.565642,humorous,2026-07-08 03:54:13.565642
almond branches,compositional,xylan,% dry weight,13.19,(4c)9c25,pass,,,,2026-07-08 03:54:13.565642,humorous,2026-07-08 03:54:13.565642
almond branches,compositional,glucan,% dry weight,23.16,(4c)b5c1,pass,,,,2026-07-08 03:54:13.565642,humorous,2026-07-08 03:54:13.565642
almond branches,compositional,glucose,% dry weight,24.9,(4c)c715,pass,,,,2026-07-08 03:54:13.565642,humorous,2026-07-08 03:54:13.565642
almond branches,compositional,xylan,% dry weight,12.99,(4c)ddb6,pass,,,,2026-07-08 03:54:13.565642,humorous,2026-07-08 03:54:13.565642
walnut tree sticks,compositional,glucan,% dry weight,23.28,(4d)2252,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut tree sticks,compositional,xylan,% dry weight,13.16,(4d)2360,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut tree sticks,compositional,xylan,% dry weight,13.08,(4d)2619,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut tree sticks,compositional,xylose,% dry weight,14.87,(4d)3358,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut tree sticks,compositional,xylan,% dry weight,13.19,(4d)3fcf,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut tree sticks,compositional,xylose,% dry weight,14.99,(4d)517e,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut tree sticks,compositional,glucose,% dry weight,26.65,(4d)86ca,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut tree sticks,compositional,glucan,% dry weight,23.98,(4d)8f9f,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut tree sticks,compositional,lignin,% dry weight,31.88,(4d)a3be,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut tree sticks,compositional,glucose,% dry weight,25.86,(4d)acb5,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut tree sticks,compositional,glucose,% dry weight,26.12,(4d)bbf7,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut tree sticks,compositional,lignin,% dry weight,32.08,(4d)c206,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut tree sticks,compositional,xylose,% dry weight,14.96,(4d)f3b0,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut tree sticks,compositional,glucan,% dry weight,23.51,(4d)f49b,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
walnut tree sticks,compositional,lignin,% dry weight,32.07,(4d)fd25,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,energetic,2026-07-08 03:54:13.565642
grape pomace,compositional,glucan,% dry weight,5.57,(4e)e137,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,ebony,2026-07-08 03:54:13.565642
grape pomace,compositional,glucan,% dry weight,8.76,(4e)e138,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,ebony,2026-07-08 03:54:13.565642
grape pomace,compositional,glucan,% dry weight,8.5,(4e)e139,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,ebony,2026-07-08 03:54:13.565642
grape pomace,compositional,glucose,% dry weight,6.19,(4e)e140,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,ebony,2026-07-08 03:54:13.565642
grape pomace,compositional,glucose,% dry weight,9.74,(4e)e141,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,ebony,2026-07-08 03:54:13.565642
grape pomace,compositional,glucose,% dry weight,9.44,(4e)e142,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,ebony,2026-07-08 03:54:13.565642
grape pomace,compositional,xylan,% dry weight,2.92,(4e)e143,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,ebony,2026-07-08 03:54:13.565642
grape pomace,compositional,xylan,% dry weight,5.48,(4e)e144,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,ebony,2026-07-08 03:54:13.565642
grape pomace,compositional,xylan,% dry weight,6.29,(4e)e145,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,ebony,2026-07-08 03:54:13.565642
grape pomace,compositional,xylose,% dry weight,3.32,(4e)e146,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,ebony,2026-07-08 03:54:13.565642
grape pomace,compositional,xylose,% dry weight,6.23,(4e)e147,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,ebony,2026-07-08 03:54:13.565642
grape pomace,compositional,xylose,% dry weight,7.15,(4e)e148,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,ebony,2026-07-08 03:54:13.565642
grape pomace,compositional,lignin,% dry weight,49.71,(4e)e149,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,ebony,2026-07-08 03:54:13.565642
grape pomace,compositional,lignin,% dry weight,48.47,(4e)e150,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,ebony,2026-07-08 03:54:13.565642
grape pomace,compositional,lignin,% dry weight,47.84,(4e)e151,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,ebony,2026-07-08 03:54:13.565642
sweet potato culls,compositional,xylan,% dry weight,3.2,(56)0a63,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,tackle,2026-07-08 03:54:13.565642
sweet potato culls,compositional,glucose,% dry weight,60.24,(56)18a9,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,tackle,2026-07-08 03:54:13.565642
sweet potato culls,compositional,lignin,% dry weight,8.57,(56)2b2d,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,tackle,2026-07-08 03:54:13.565642
sweet potato culls,compositional,lignin,% dry weight,8.85,(56)40ab,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,tackle,2026-07-08 03:54:13.565642
sweet potato culls,compositional,xylose,% dry weight,3.64,(56)6bd3,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,tackle,2026-07-08 03:54:13.565642
sweet potato culls,compositional,lignin,% dry weight,8.7,(56)8d1e,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,tackle,2026-07-08 03:54:13.565642
sweet potato culls,compositional,xylan,% dry weight,3.2,(56)91f5,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,tackle,2026-07-08 03:54:13.565642
sweet potato culls,compositional,glucan,% dry weight,54.21,(56)9243,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,tackle,2026-07-08 03:54:13.565642
sweet potato culls,compositional,glucose,% dry weight,59.72,(56)b418,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,tackle,2026-07-08 03:54:13.565642
sweet potato culls,compositional,glucan,% dry weight,54.57,(56)c0fc,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,tackle,2026-07-08 03:54:13.565642
sweet potato culls,compositional,xylose,% dry weight,3.63,(56)ce12,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,tackle,2026-07-08 03:54:13.565642
sweet potato culls,compositional,glucan,% dry weight,53.75,(56)d797,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,tackle,2026-07-08 03:54:13.565642
sweet potato culls,compositional,xylan,% dry weight,3.13,(56)ea26,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,tackle,2026-07-08 03:54:13.565642
sweet potato culls,compositional,xylose,% dry weight,3.56,(56)ea73,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,tackle,2026-07-08 03:54:13.565642
sweet potato culls,compositional,glucose,% dry weight,60.64,(56)fe5f,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,tackle,2026-07-08 03:54:13.565642
corn stover stalks,compositional,lignin,% dry weight,22.11,(5b)02e9,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,caterpillar,2026-07-08 03:54:13.565642
corn stover stalks,compositional,glucose,% dry weight,44.96,(5b)21af,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,caterpillar,2026-07-08 03:54:13.565642
corn stover stalks,compositional,xylan,% dry weight,19.57,(5b)334a,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,caterpillar,2026-07-08 03:54:13.565642
corn stover stalks,compositional,lignin,% dry weight,21.95,(5b)3885,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,caterpillar,2026-07-08 03:54:13.565642
corn stover stalks,compositional,glucose,% dry weight,45.33,(5b)58d8,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,caterpillar,2026-07-08 03:54:13.565642
corn stover stalks,compositional,xylose,% dry weight,22.27,(5b)5a60,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,caterpillar,2026-07-08 03:54:13.565642
corn stover stalks,compositional,glucan,% dry weight,40.47,(5b)651e,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,caterpillar,2026-07-08 03:54:13.565642
corn stover stalks,compositional,xylan,% dry weight,19.6,(5b)7bed,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,caterpillar,2026-07-08 03:54:13.565642
corn stover stalks,compositional,lignin,% dry weight,22.2,(5b)8bf7,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,caterpillar,2026-07-08 03:54:13.565642
corn stover stalks,compositional,glucan,% dry weight,40.8,(5b)9d19,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,caterpillar,2026-07-08 03:54:13.565642
corn stover stalks,compositional,glucose,% dry weight,44.99,(5b)a03f,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,caterpillar,2026-07-08 03:54:13.565642
corn stover stalks,compositional,glucan,% dry weight,40.49,(5b)bad2,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,caterpillar,2026-07-08 03:54:13.565642
corn stover stalks,compositional,xylan,% dry weight,19.51,(5b)cb5c,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,caterpillar,2026-07-08 03:54:13.565642
corn stover stalks,compositional,xylose,% dry weight,22.24,(5b)cf6c,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,caterpillar,2026-07-08 03:54:13.565642
corn stover stalks,compositional,xylose,% dry weight,22.17,(5b)de58,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,caterpillar,2026-07-08 03:54:13.565642
grape stem,compositional,xylose,% dry weight,9.18,(5c)335d,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
grape stem,compositional,lignin,% dry weight,27.28,(5c)527f,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
grape stem,compositional,xylan,% dry weight,7.9,(5c)6000,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
grape stem,compositional,xylose,% dry weight,8.98,(5c)6845,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
grape stem,compositional,lignin,% dry weight,27.2,(5c)6b44,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
grape stem,compositional,glucan,% dry weight,25.16,(5c)6bfe,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
grape stem,compositional,glucose,% dry weight,27.37,(5c)76f6,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
grape stem,compositional,glucan,% dry weight,24.63,(5c)7ce2,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
grape stem,compositional,glucan,% dry weight,25.05,(5c)861a,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
grape stem,compositional,xylan,% dry weight,8.08,(5c)94a8,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
grape stem,compositional,glucose,% dry weight,27.83,(5c)960b,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
grape stem,compositional,lignin,% dry weight,26.82,(5c)ad73,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
grape stem,compositional,xylose,% dry weight,8.95,(5c)bbe3,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
grape stem,compositional,xylan,% dry weight,7.87,(5c)c934,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
grape stem,compositional,glucose,% dry weight,27.96,(5c)e78e,pass,,,xkang2@lbl.gov,2026-07-08 03:54:13.565642,maplewood,2026-07-08 03:54:13.565642
wheat straw,compositional,arabinan,% dry weight,1.81,(62)014a,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
wheat straw,compositional,xylose,% dry weight,21.97,(62)0975,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
wheat straw,compositional,glucose,% dry weight,37.93,(62)0f95,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
wheat straw,compositional,arabinose,% dry weight,2.06,(62)1c36,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
wheat straw,compositional,glucan,% dry weight,34.14,(62)1d0d,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
wheat straw,compositional,xylose,% dry weight,21.97,(62)20f9,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
wheat straw,compositional,glucose,% dry weight,37.89,(62)352d,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
wheat straw,compositional,arabinose,% dry weight,2.08,(62)3af6,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
wheat straw,compositional,arabinose,% dry weight,2.18,(62)418e,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
wheat straw,compositional,arabinan,% dry weight,1.92,(62)50f3,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
wheat straw,compositional,xylan,% dry weight,19.33,(62)5304,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
wheat straw,compositional,xylose,% dry weight,22.05,(62)5ab6,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
wheat straw,compositional,lignin,% dry weight,16.47,(62)79f1,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
wheat straw,compositional,lignin,% dry weight,16.44,(62)8114,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
wheat straw,compositional,xylan,% dry weight,19.33,(62)8b4d,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
wheat straw,compositional,glucan,% dry weight,34.1,(62)99c5,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
wheat straw,compositional,glucan,% dry weight,34.28,(62)a8c9,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
wheat straw,compositional,glucose,% dry weight,38.09,(62)b906,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
wheat straw,compositional,arabinan,% dry weight,1.83,(62)cb0b,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
wheat straw,compositional,lignin,% dry weight,16.83,(62)d08a,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
wheat straw,compositional,xylan,% dry weight,19.41,(62)ed41,pass,,,,2026-07-08 03:54:13.565642,possessive,2026-07-08 03:54:13.565642
almond shells,compositional,lignin,% dry weight,33.97,(71)0047,pass,,,,2026-07-08 03:54:13.565642,humorous,2026-07-08 03:54:13.565642
almond shells,compositional,xylan,% dry weight,16.45,(71)0a21,pass,,,,2026-07-08 03:54:13.565642,humorous,2026-07-08 03:54:13.565642
