record_id,experiment_id,experiment_date,prepared_sample_id,field_sample_id,collection_timestamp,provider_codename,resource_name,primary_product,product_name,unit,observed_value,repl_no,qc_pass,note,analyst_email,reactor_vessel,strain_name,bioconversion_method,pretreatment_method,enz_hydr_method
proco04-686b,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,gluconct0,g_l,51.23,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-6dc0,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,sugar_cons,pc,90.20356,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-6f67,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,sugart0,g_l,80.83,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-7009,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,od600teof,,0.54,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-7009,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,od600teof,,0.54,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-71b1,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,etohtiter,g_l,7.99,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-735f,96,,318,,,,lab media,,etohyield,mol_pc,42.65,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,none20c,none
proco04-7360,96,,318,,,,lab media,,gluconcteof,g_l,0.0,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,none20c,none
proco04-7429,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,gluconct0,g_l,17.26,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-7454,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugar_cons,pc,90.19746,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,
proco04-76ee,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,od600teof,,0.41,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-76ee,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,od600teof,,0.41,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-77f7,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugart0,g_l,28.14,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-78c6,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,xylconct0,g_l,27.84,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-7ae2,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,gluconcteof,g_l,0.0,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-7e6d,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,sugart0,g_l,77.31,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-7ea5,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,etohyield,mol_pc,67.02,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-7f10,96,,318,,,,lab media,,etohtiter,g_l,14.85,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,none20c,none
proco04-8020,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,gluconct0,g_l,15.4,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-80b6,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugarteof,g_l,2.5,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-81ad,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,od600teof,,1.1,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-81ad,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,od600teof,,1.1,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-8297,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,etohtiter,g_l,28.04,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-8354,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylconcteof,g_l,2.5,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-83cc,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugarteof,g_l,2.6,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-8404,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,sugar_cons,pc,93.89538,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-8b6e,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,sugarteof,g_l,8.3,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-8e86,96,,318,,,,lab media,,etohyield,mol_pc,42.69,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,none20c,none
proco04-9006,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugar_cons,pc,90.16135,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-91ee,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,rel_growth,pc,57.23684,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-92de,96,,318,,,,lab media,,gluconct0,g_l,36.71,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,none20c,none
proco04-96e2,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylconcteof,g_l,2.5,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-9ad9,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugar_cons,pc,90.13028,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-9af0,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,etohyield,mol_pc,78.49,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-9c06,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,etohyield,mol_pc,57.02,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-9c59,96,,318,,,,lab media,,od600teof,,3.57,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,none20c,none
proco04-9c59,96,,318,,,,lab media,,od600teof,,3.57,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,none20c,none
proco04-9e10,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,sugar_cons,pc,84.0,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-9e26,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugar_cons,pc,90.20808,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-9f23,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,etohtiter,g_l,31.68,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-9fc9,96,,318,,,,lab media,,xylconct0,g_l,26.24,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,none20c,none
proco04-a385,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,etohtiter,g_l,8.04,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-a4cb,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,od600teof,,0.85,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-a4cb,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,od600teof,,0.85,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-a5aa,96,,318,,,,lab media,,xylconcteof,g_l,0.0,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,none20c,none
proco04-a90f,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,etohyield,mol_pc,83.57,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-a946,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugarteof,g_l,2.78,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-aa77,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,gluconcteof,g_l,0.0,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-aa85,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugarteof,g_l,2.9,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-aadb,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,etohtiter,g_l,7.91,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-ac1e,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugar_cons,pc,91.0283,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-addd,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylconct0,g_l,10.82,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-adef,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,sugar_cons,pc,83.0,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-ae40,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugarteof,g_l,2.4,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-ae67,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,etohyield,mol_pc,60.33,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-aefd,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,rel_growth,pc,11.56015,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-b085,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,gluconct0,g_l,17.89,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-b137,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugart0,g_l,28.98,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-b178,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,etohyield,mol_pc,71.85,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-b333,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,etohtiter,g_l,29.55,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-b3f2,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,gluconct0,g_l,17.76,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-b406,96,,318,,,,lab media,,od600teof,,3.08,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,none20c,none
proco04-b406,96,,318,,,,lab media,,od600teof,,3.08,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,none20c,none
proco04-b5b6,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugart0,g_l,25.41,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-b61f,96,,318,,,,lab media,,xylconcteof,g_l,0.0,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,none20c,none
proco04-b6c6,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,gluconct0,g_l,51.59,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-b75d,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,gluconct0,g_l,55.16,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-b765,96,,318,,,,lab media,,xylconcteof,g_l,0.0,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,none20c,none
proco04-b7ba,96,,318,,,,lab media,,sugarteof,g_l,0.0,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,none20c,none
proco04-b83a,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugarteof,g_l,2.6,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-b8a7,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,xylconct0,g_l,26.22,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-bb14,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylconct0,g_l,10.01,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-bb56,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylconcteof,g_l,2.9,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-bdc7,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,gluconcteof,g_l,0.0,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-bdf1,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylconct0,g_l,8.65,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-bf2b,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylconct0,g_l,9.11,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-bf9b,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,etohtiter,g_l,30.71,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-c0e1,96,,318,,,,lab media,,rel_growth,pc,86.84211,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,none20c,none
proco04-c2f3,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,od600teof,,0.3,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-c2f3,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,od600teof,,0.3,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-c454,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,gluconct0,g_l,54.24,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-c554,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,sugart0,g_l,24.19,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-c74e,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,etohyield,mol_pc,81.47,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-c799,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylconcteof,g_l,2.6,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-c7e2,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,sugarteof,g_l,14.1,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-c960,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,gluconct0,g_l,49.97,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-cade,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,sugarteof,g_l,5.17,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-cbfb,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,etohyield,mol_pc,91.7,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-cc23,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,rel_growth,pc,23.96617,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-ced7,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,etohyield,mol_pc,80.7,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-cfc3,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,sugar_cons,pc,90.27989,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-d030,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,rel_growth,pc,12.40602,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-d2b3,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,sugarteof,g_l,8.7,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-d42b,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,etohtiter,g_l,7.9,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-d473,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,sugart0,g_l,84.69,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-d48f,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,rel_growth,pc,11.0,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-d4a3,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,xylconct0,g_l,27.34,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-d4b3,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,xylconcteof,g_l,11.85,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-d54c,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,gluconcteof,g_l,0.0,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-d610,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,xylconct0,g_l,30.23,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-d7c2,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,gluconct0,g_l,15.98,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-d810,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,etohyield,mol_pc,82.53,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-da09,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,od600teof,,0.26,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-da09,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,od600teof,,0.26,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-dace,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,od600teof,,0.95,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-dace,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,od600teof,,0.95,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-dba4,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,xylconct0,g_l,27.93,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-dbdd,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,xylconcteof,g_l,8.3,3,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-dcb9,96,,65,4.0,2024-10-17 12:00:00,jaguar,olive pomace,olives - processing,xylconcteof,g_l,2.78,2,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
proco04-de29,96,,68,29.0,2025-02-05 14:00:00,caterpillar,corn stover cobs,corn - all,od600teof,,0.44,1,pass,,mduran@lbl.gov,incubator shaker,Saccharomyces cerevisiae NS 22273,1sac-etoh,cho10pc,ctec3:htec3 9:1
