resource_name,strain_name,observed_value,record_id,qc_pass,created_at,product_name,unit,provider_codename,sample_date
lab media,Saccharomyces cerevisiae NS 22273,0.0,proco04-b61f,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,51.59,proco04-b6c6,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,caterpillar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,55.16,proco04-b75d,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,caterpillar,2026-07-08 03:54:31.034951
lab media,Saccharomyces cerevisiae NS 22273,0.0,proco04-b765,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,,2026-07-08 03:54:31.034951
lab media,Saccharomyces cerevisiae NS 22273,0.0,proco04-b7ba,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,2.6,proco04-b83a,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,jaguar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,26.22,proco04-b8a7,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,caterpillar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,10.01,proco04-bb14,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,2.9,proco04-bb56,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,0.0,proco04-bdc7,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,caterpillar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,8.65,proco04-bdf1,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,9.11,proco04-bf2b,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,jaguar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,30.71,proco04-bf9b,pass,2026-07-08 03:54:31.034951,etohtiter,g_l,caterpillar,2026-07-08 03:54:31.034951
lab media,Saccharomyces cerevisiae NS 22273,86.84211,proco04-c0e1,pass,2026-07-08 03:54:31.034951,rel_growth,pc,,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,0.3,proco04-c2f3,pass,2026-07-08 03:54:31.034951,od600teof,,jaguar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,54.24,proco04-c454,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,caterpillar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,24.19,proco04-c554,pass,2026-07-08 03:54:31.034951,sugart0,g_l,jaguar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,81.47,proco04-c74e,pass,2026-07-08 03:54:31.034951,etohyield,mol_pc,caterpillar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,2.6,proco04-c799,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,14.1,proco04-c7e2,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,caterpillar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,49.97,proco04-c960,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,caterpillar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,5.17,proco04-cade,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,caterpillar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,91.7,proco04-cbfb,pass,2026-07-08 03:54:31.034951,etohyield,mol_pc,caterpillar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,23.96617,proco04-cc23,pass,2026-07-08 03:54:31.034951,rel_growth,pc,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,80.7,proco04-ced7,pass,2026-07-08 03:54:31.034951,etohyield,mol_pc,jaguar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,90.27989,proco04-cfc3,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,caterpillar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,12.40602,proco04-d030,pass,2026-07-08 03:54:31.034951,rel_growth,pc,caterpillar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,8.7,proco04-d2b3,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,caterpillar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,7.9,proco04-d42b,pass,2026-07-08 03:54:31.034951,etohtiter,g_l,jaguar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,84.69,proco04-d473,pass,2026-07-08 03:54:31.034951,sugart0,g_l,caterpillar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,11.0,proco04-d48f,pass,2026-07-08 03:54:31.034951,rel_growth,pc,jaguar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,27.34,proco04-d4a3,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,caterpillar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,11.85,proco04-d4b3,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,caterpillar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,0.0,proco04-d54c,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,30.23,proco04-d610,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,caterpillar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,15.98,proco04-d7c2,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,jaguar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,82.53,proco04-d810,pass,2026-07-08 03:54:31.034951,etohyield,mol_pc,caterpillar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,0.26,proco04-da09,pass,2026-07-08 03:54:31.034951,od600teof,,caterpillar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,0.95,proco04-dace,pass,2026-07-08 03:54:31.034951,od600teof,,caterpillar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,27.93,proco04-dba4,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,caterpillar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,8.3,proco04-dbdd,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,caterpillar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,2.78,proco04-dcb9,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,0.44,proco04-de29,pass,2026-07-08 03:54:31.034951,od600teof,,caterpillar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,92.92572,proco04-de6b,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,caterpillar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,3.06,proco04-e05b,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,jaguar,2026-07-08 03:54:31.034951
lab media,Saccharomyces cerevisiae NS 22273,62.7,proco04-e061,pass,2026-07-08 03:54:31.034951,sugart0,g_l,,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,8.65,proco04-e188,pass,2026-07-08 03:54:31.034951,etohtiter,g_l,jaguar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,33.92,proco04-e2d6,pass,2026-07-08 03:54:31.034951,etohtiter,g_l,caterpillar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,2.41,proco04-e34e,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,3.06,proco04-e645,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,0.7,proco04-e6b5,pass,2026-07-08 03:54:31.034951,od600teof,,jaguar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,54.7,proco04-eb1d,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,caterpillar,2026-07-08 03:54:31.034951
lab media,Saccharomyces cerevisiae NS 22273,100.6579,proco04-ec40,pass,2026-07-08 03:54:31.034951,rel_growth,pc,,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,10.47,proco04-ec9c,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,jaguar,2026-07-08 03:54:31.034951
lab media,Saccharomyces cerevisiae NS 22273,64.43,proco04-edab,pass,2026-07-08 03:54:31.034951,sugart0,g_l,,2026-07-08 03:54:31.034951
lab media,Saccharomyces cerevisiae NS 22273,100.0,proco04-efc7,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,70.05,proco04-efeb,pass,2026-07-08 03:54:31.034951,etohyield,mol_pc,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,17.4812,proco04-f0bf,pass,2026-07-08 03:54:31.034951,rel_growth,pc,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,8.81,proco04-f22b,pass,2026-07-08 03:54:31.034951,etohtiter,g_l,jaguar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,33.76,proco04-f2eb,pass,2026-07-08 03:54:31.034951,etohtiter,g_l,caterpillar,2026-07-08 03:54:31.034951
lab media,Saccharomyces cerevisiae NS 22273,41.49,proco04-f39e,pass,2026-07-08 03:54:31.034951,etohyield,mol_pc,,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,0.0,proco04-f468,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,0.39,proco04-f68d,pass,2026-07-08 03:54:31.034951,od600teof,,jaguar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,77.09,proco04-f82d,pass,2026-07-08 03:54:31.034951,etohyield,mol_pc,caterpillar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,15.22556,proco04-f8d3,pass,2026-07-08 03:54:31.034951,rel_growth,pc,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,89.69439,proco04-f959,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,jaguar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,5.6,proco04-fa08,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,caterpillar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,2.03,proco04-fa29,pass,2026-07-08 03:54:31.034951,od600teof,,caterpillar,2026-07-08 03:54:31.034951
lab media,Saccharomyces cerevisiae NS 22273,100.0,proco04-fbd8,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,79.16,proco04-fc87,pass,2026-07-08 03:54:31.034951,sugart0,g_l,caterpillar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,24.51,proco04-fdff,pass,2026-07-08 03:54:31.034951,sugart0,g_l,jaguar,2026-07-08 03:54:31.034951
corn stover cobs,Saccharomyces cerevisiae NS 22273,32.52,proco04-fee7,pass,2026-07-08 03:54:31.034951,etohtiter,g_l,caterpillar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,0.0,proco06-0553,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,100.0,proco06-0609,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,15.0,proco06-066f,pass,2026-07-08 03:54:31.034951,rel_growth,pc,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,6.0,proco06-09ac,pass,2026-07-08 03:54:31.034951,rel_growth,pc,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,0.0,proco06-0f04,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,7.559553979,proco06-157e,pass,2026-07-08 03:54:31.034951,etohtiter,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,11.0,proco06-279e,pass,2026-07-08 03:54:31.034951,rel_growth,pc,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,3.28,proco06-2beb,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,0.0,proco06-2dc4,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,0.12,proco06-3166,pass,2026-07-08 03:54:31.034951,od600teof,,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,100.0,proco06-4939,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,0.0,proco06-494d,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,0.0,proco06-4b66,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,0.2,proco06-4c37,pass,2026-07-08 03:54:31.034951,od600teof,,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,105.11,proco06-53ab,pass,2026-07-08 03:54:31.034951,etohyield,mol_pc,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,14.3385707,proco06-552c,pass,2026-07-08 03:54:31.034951,etohtiter,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,0.0,proco06-5564,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,58.85,proco06-58a8,pass,2026-07-08 03:54:31.034951,etohyield,mol_pc,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,0.0,proco06-5db6,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,0.0,proco06-639f,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,25.08,proco06-648a,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,0.0,proco06-693f,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,23.983,proco06-6e00,pass,2026-07-08 03:54:31.034951,sugart0,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,0.19,proco06-6f78,pass,2026-07-08 03:54:31.034951,od600teof,,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,0.0,proco06-71b9,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,0.1,proco06-71d3,pass,2026-07-08 03:54:31.034951,od600teof,,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,0.0,proco06-7732,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,100.0,proco06-7cd7,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,0.0,proco06-7ce3,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,3.63,proco06-816d,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,0.0,proco06-84ea,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,13.17283325,proco06-858d,pass,2026-07-08 03:54:31.034951,etohtiter,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,23.16,proco06-863f,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,13.44652813,proco06-8b4d,pass,2026-07-08 03:54:31.034951,etohtiter,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,3.77,proco06-8c62,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,5.0,proco06-8d9d,pass,2026-07-08 03:54:31.034951,rel_growth,pc,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,26.936,proco06-9069,pass,2026-07-08 03:54:31.034951,sugart0,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,5.321844906,proco06-92be,pass,2026-07-08 03:54:31.034951,etohtiter,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,100.0,proco06-96cc,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,20.53,proco06-9876,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,100.0,proco06-9970,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,21.48,proco06-9b4c,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,29.374,proco06-9d79,pass,2026-07-08 03:54:31.034951,sugart0,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,0.55,proco06-a958,pass,2026-07-08 03:54:31.034951,od600teof,,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,0.4,proco06-aedf,pass,2026-07-08 03:54:31.034951,od600teof,,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,0.0,proco06-b138,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,88.55,proco06-b7b3,pass,2026-07-08 03:54:31.034951,etohyield,mol_pc,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,0.0,proco06-b817,pass,2026-07-08 03:54:31.034951,xylconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,24.498,proco06-b9d7,pass,2026-07-08 03:54:31.034951,sugart0,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,19.57,proco06-bec0,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,4.29,proco06-c178,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,100.0,proco06-c2fd,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,0.0,proco06-c95b,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,22.853,proco06-d624,pass,2026-07-08 03:54:31.034951,sugart0,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,97.59,proco06-d914,pass,2026-07-08 03:54:31.034951,etohyield,mol_pc,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,3.0,proco06-dc19,pass,2026-07-08 03:54:31.034951,rel_growth,pc,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,25.113,proco06-dd58,pass,2026-07-08 03:54:31.034951,sugart0,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,95.42,proco06-e451,pass,2026-07-08 03:54:31.034951,etohyield,mol_pc,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,43.38,proco06-e66d,pass,2026-07-08 03:54:31.034951,etohyield,mol_pc,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,3.0,proco06-e7e4,pass,2026-07-08 03:54:31.034951,rel_growth,pc,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,0.0,proco06-f0d0,pass,2026-07-08 03:54:31.034951,sugarteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,3.46,proco06-f21b,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,10.35225545,proco06-f2bc,pass,2026-07-08 03:54:31.034951,etohtiter,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,0.0,proco06-f5bb,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,3.25,proco06-f94e,pass,2026-07-08 03:54:31.034951,xylconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,21.25,proco06-fa5d,pass,2026-07-08 03:54:31.034951,gluconct0,g_l,jaguar,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,0.0,proco07-0231,pass,2026-07-08 03:54:31.034951,gluconcteof,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,19.494,proco07-0367,pass,2026-07-08 03:54:31.034951,sugart0,g_l,excellent,2026-07-08 03:54:31.034951
olive pomace,Saccharomyces cerevisiae NS 22273,16.64977192,proco07-0423,pass,2026-07-08 03:54:31.034951,etohtiter,g_l,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,179.59,proco07-0603,pass,2026-07-08 03:54:31.034951,etohyield,mol_pc,excellent,2026-07-08 03:54:31.034951
olive stems / leaves,Saccharomyces cerevisiae NS 22273,100.0,proco07-08c1,pass,2026-07-08 03:54:31.034951,sugar_cons,pc,excellent,2026-07-08 03:54:31.034951
