sample_id,resource_id,resource_type,analysis_type,parameter,lab,method,protocol_version,unit,sample_mean,n_replicates,n_contributing_experiments,pooled_SD,pooled_RSD_percent,between_experiment_SD,between_experiment_RSD_percent,replicate_group_id
143,31,almond shells,compositional,xylose,tiny,knife mill (2mm),,% dry weight,21.63,3,1,0.01732050807568943,0.08007632027595668,,,193
162,31,almond shells,compositional,glucan,humorous,knife mill (2mm),,% dry weight,23.83666666666667,3,1,0.25423086620891144,1.066553766783295,,,194
162,31,almond shells,compositional,xylan,humorous,knife mill (2mm),,% dry weight,19.316666666666666,3,1,0.3208322510804243,1.6609089788460274,,,195
162,31,almond shells,compositional,xylose,humorous,knife mill (2mm),,% dry weight,21.953333333333333,3,1,0.3655589327773734,1.6651636780020045,,,196
162,31,almond shells,compositional,lignin,humorous,knife mill (2mm),,% dry weight,29.593333333333334,3,1,0.19425069712444748,0.6564001930314738,,,197
162,31,almond shells,compositional,glucose,humorous,knife mill (2mm),,% dry weight,26.486666666666665,3,1,0.2837839553839029,1.0714219307220096,,,198
161,25,almond hulls,compositional,xylan,humorous,knife mill (2mm),,% dry weight,6.97,3,1,1.548805991723947,22.221032879827074,,,199
161,25,almond hulls,compositional,glucose,humorous,knife mill (2mm),,% dry weight,23.233333333333334,3,1,4.965252595118735,21.37124502920546,,,200
161,25,almond hulls,compositional,lignin,humorous,knife mill (2mm),,% dry weight,22.026666666666667,3,1,0.0814452781524721,0.36975761873095686,,,201
161,25,almond hulls,compositional,xylose,humorous,knife mill (2mm),,% dry weight,7.923333333333332,3,1,1.7600094696714934,22.212992886051666,,,202
161,25,almond hulls,compositional,glucan,humorous,knife mill (2mm),,% dry weight,20.913333333333338,3,1,4.47160299370744,21.38158906777545,,,203
14,23,grape pomace,compositional,xylose,maplewood,oven dry,,% dry weight,9.363333333333335,3,1,0.28571547618799564,3.051429079971473,,,204
14,23,grape pomace,compositional,glucan,maplewood,oven dry,,% dry weight,7.8933333333333335,3,1,0.10692676621563656,1.3546465314480982,,,205
14,23,grape pomace,compositional,glucose,maplewood,oven dry,,% dry weight,8.776666666666666,3,1,0.11846237095944527,1.3497421681668662,,,206
14,23,grape pomace,compositional,lignin+,maplewood,oven dry,,% dry weight,53.47666666666667,3,1,0.4340890845590735,0.8117354944070441,,,207
14,23,grape pomace,compositional,xylan,maplewood,oven dry,,% dry weight,8.236666666666666,3,1,0.24785748593361678,3.0091965107278447,,,208
149,25,almond hulls,compositional,glucan,capstan,knife mill (2mm),,% dry weight,24.816666666666666,3,1,0.7105866121264408,2.863344306755302,,,209
149,25,almond hulls,compositional,lignin,capstan,knife mill (2mm),,% dry weight,26.233333333333334,3,1,0.1814754345175495,0.6917742103591468,,,210
149,25,almond hulls,compositional,xylan,capstan,knife mill (2mm),,% dry weight,9.926666666666668,3,1,0.3007213549672403,3.029429365015852,,,211
149,25,almond hulls,compositional,glucose,capstan,knife mill (2mm),,% dry weight,27.573333333333334,3,1,0.788056681548564,2.8580392222505946,,,212
149,25,almond hulls,compositional,xylose,capstan,knife mill (2mm),,% dry weight,11.276666666666666,3,1,0.3442867022313429,3.053089289666062,,,213
175,28,walnut shelling fines,compositional,glucose,cutaway,as is,,% dry weight,11.876666666666667,3,1,0.20647840887931404,1.7385215454334606,,,214
175,28,walnut shelling fines,compositional,xylose,cutaway,as is,,% dry weight,12.316666666666668,3,1,1.0610529361598011,8.614773500620847,,,215
175,28,walnut shelling fines,compositional,glucan,cutaway,as is,,% dry weight,10.686666666666667,3,1,0.18929694486000878,1.771337600062465,,,216
175,28,walnut shelling fines,compositional,xylan,cutaway,as is,,% dry weight,10.836666666666666,3,1,0.9302866941611785,8.584620370604538,,,217
175,28,walnut shelling fines,compositional,lignin,cutaway,as is,,% dry weight,52.54,3,1,0.240000000000002,0.4567948229920099,,,218
154,25,almond hulls,compositional,lignin,capstan,knife mill (2mm),,% dry weight,24.429999999999996,3,1,0.29597297173897463,1.2115144156323154,,,219
154,25,almond hulls,compositional,xylan,capstan,knife mill (2mm),,% dry weight,10.453333333333335,3,1,0.2571640202931457,2.460114990049225,,,220
154,25,almond hulls,compositional,glucose,capstan,knife mill (2mm),,% dry weight,29.650000000000002,3,1,0.3421987726453719,1.154127395094003,,,221
154,25,almond hulls,compositional,xylose,capstan,knife mill (2mm),,% dry weight,11.88,3,1,0.28930952282978817,2.4352653436850855,,,222
154,25,almond hulls,compositional,glucan,capstan,knife mill (2mm),,% dry weight,26.686666666666667,3,1,0.3043572462310258,1.1404843101337465,,,223
79,5,alfalfa,compositional,xylan,possessive,knife mill (2mm),,% dry weight,13.303333333333333,3,1,0.3685557397916002,2.7704014517033344,,,224
79,5,alfalfa,compositional,glucose,possessive,knife mill (2mm),,% dry weight,31.49666666666667,3,1,0.9555277773740198,3.0337425464303727,,,225
79,5,alfalfa,compositional,xylose,possessive,knife mill (2mm),,% dry weight,15.116666666666667,3,1,0.4196824196143239,2.776289435155395,,,226
79,5,alfalfa,compositional,glucan,possessive,knife mill (2mm),,% dry weight,28.346666666666668,3,1,0.8602519010925415,3.034755060298241,,,227
79,5,alfalfa,compositional,lignin,possessive,knife mill (2mm),,% dry weight,22.266666666666666,3,1,0.24440403706431169,1.0976229209475077,,,228
164,32,olive pomace,compositional,glucan,excellent,oven dry + knife mill (2mm),,% dry weight,11.47,3,1,0.06244997998398365,0.5444636441498139,,,229
164,32,olive pomace,compositional,lignin,excellent,oven dry + knife mill (2mm),,% dry weight,46.73333333333333,3,1,0.2829016319029155,0.6053529926595911,,,230
164,32,olive pomace,compositional,glucose,excellent,oven dry + knife mill (2mm),,% dry weight,12.746666666666664,3,1,0.06806859285554069,0.5340109272139699,,,231
164,32,olive pomace,compositional,xylan,excellent,oven dry + knife mill (2mm),,% dry weight,14.273333333333333,3,1,0.30534133905079597,2.139243384288622,,,232
164,32,olive pomace,compositional,xylose,excellent,oven dry + knife mill (2mm),,% dry weight,16.22,3,1,0.34044089061098476,2.0988957497594622,,,233
124,26,spent oak chips,compositional,glucan,rigging,oven dry + knife mill (2mm),,% dry weight,36.27333333333333,3,1,8.66197052253893,23.87972024225031,,,234
124,26,spent oak chips,compositional,lignin,rigging,oven dry + knife mill (2mm),,% dry weight,43.11666666666667,3,1,0.36665151483845526,0.8503707340667691,,,235
124,26,spent oak chips,compositional,xylan,rigging,oven dry + knife mill (2mm),,% dry weight,4.503333333333333,3,1,1.0406888744160445,23.109301430408095,,,236
124,26,spent oak chips,compositional,xylose,rigging,oven dry + knife mill (2mm),,% dry weight,5.116666666666667,3,1,1.1853410198475938,23.16627400353603,,,237
124,26,spent oak chips,compositional,glucose,rigging,oven dry + knife mill (2mm),,% dry weight,40.300000000000004,3,1,9.622245060275693,23.876538611105936,,,238
122,26,spent oak chips,compositional,lignin,rigging,oven dry + knife mill (2mm),,% dry weight,27.95,3,1,0.48774993593028665,1.7450802716647107,,,239
122,26,spent oak chips,compositional,glucan,rigging,oven dry + knife mill (2mm),,% dry weight,34.35333333333333,3,1,8.530031262154512,24.83028700413695,,,240
122,26,spent oak chips,compositional,glucose,rigging,oven dry + knife mill (2mm),,% dry weight,38.17333333333333,3,1,9.474646871167986,24.820066899671637,,,241
122,26,spent oak chips,compositional,xylose,rigging,oven dry + knife mill (2mm),,% dry weight,19.933333333333334,3,1,4.845217573374114,24.30711157211094,,,242
122,26,spent oak chips,compositional,xylan,rigging,oven dry + knife mill (2mm),,% dry weight,17.54,3,1,4.262018301227718,24.298850064012075,,,243
133,9,pistachio hulls,compositional,glucose,stuntman,oven dry + knife mill (2mm),,% dry weight,12.653333333333334,3,1,0.19008769905844286,1.502273701726366,,,244
133,9,pistachio hulls,compositional,xylan,stuntman,oven dry + knife mill (2mm),,% dry weight,7.923333333333333,3,1,0.1950213663508004,2.4613550654286964,,,245
133,9,pistachio hulls,compositional,glucan,stuntman,oven dry + knife mill (2mm),,% dry weight,11.386666666666668,3,1,0.1650252505931542,1.4492849876447966,,,246
133,9,pistachio hulls,compositional,lignin,stuntman,oven dry + knife mill (2mm),,% dry weight,42.846666666666664,3,1,0.4544593857907799,1.0606645070579896,,,247
133,9,pistachio hulls,compositional,xylose,stuntman,oven dry + knife mill (2mm),,% dry weight,9.006666666666666,3,1,0.22007574453658818,2.443476068133844,,,248
54,12,almond woodchips,compositional,xylose,popular,knife mill (2mm),,% dry weight,21.426666666666666,3,1,0.11239810200058373,0.5245711045453503,,,249
54,12,almond woodchips,compositional,lignin,popular,knife mill (2mm),,% dry weight,29.263333333333335,3,1,0.3165964834506757,1.0818879716961236,,,250
54,12,almond woodchips,compositional,xylan,popular,knife mill (2mm),,% dry weight,18.853333333333335,3,1,0.09712534856222396,0.5151627398986419,,,251
54,12,almond woodchips,compositional,glucose,popular,knife mill (2mm),,% dry weight,35.583333333333336,3,1,0.34775470281986803,0.9772965887209405,,,252
54,12,almond woodchips,compositional,glucan,popular,knife mill (2mm),,% dry weight,32.02666666666667,3,1,0.31564748269760295,0.985577069205671,,,253
29,6,unused oak stick,compositional,lignin,maplewood,knife mill (2mm),,% dry weight,35.67666666666667,3,1,0.47184036848634947,1.3225461136681755,,,254
29,6,unused oak stick,compositional,xylan,maplewood,knife mill (2mm),,% dry weight,13.959999999999999,3,1,0.14106735979665855,1.0105111733284997,,,255
29,6,unused oak stick,compositional,glucan,maplewood,knife mill (2mm),,% dry weight,39.29666666666667,3,1,0.4768997099321117,1.213588200692455,,,256
29,6,unused oak stick,compositional,xylose,maplewood,knife mill (2mm),,% dry weight,15.866666666666667,3,1,0.16563010998406377,1.0438872477987213,,,257
29,6,unused oak stick,compositional,glucose,maplewood,knife mill (2mm),,% dry weight,43.663333333333334,3,1,0.5281413952090225,1.20957644524549,,,258
228,22,walnut tree sticks,compositional,lignin,badger,chipper (1in) + oven dry + knife mill (2mm),,% dry weight,28.866666666666664,3,1,0.47479820274863405,1.6447974691061227,,,259
228,22,walnut tree sticks,compositional,xylose,badger,chipper (1in) + oven dry + knife mill (2mm),,% dry weight,17.150000000000002,3,1,0.44508426168535803,2.595243508369434,,,260
27,26,spent oak chips,compositional,xylan,maplewood,knife mill (2mm),,% dry weight,6.56,3,1,0.09539392014169458,1.454175611916076,,,261
228,22,walnut tree sticks,compositional,glucan,badger,chipper (1in) + oven dry + knife mill (2mm),,% dry weight,33.98,3,1,0.5838664230797996,1.718264929605061,,,262
27,26,spent oak chips,compositional,lignin,maplewood,knife mill (2mm),,% dry weight,44.52,3,2,0.37509998667021893,0.8425426475072303,0.1803122292025664,0.4050139919195112,"263,269"
228,22,walnut tree sticks,compositional,xylan,badger,chipper (1in) + oven dry + knife mill (2mm),,% dry weight,15.093333333333334,3,1,0.38656607887052497,2.561171017251711,,,264
27,26,spent oak chips,compositional,glucan,maplewood,knife mill (2mm),,% dry weight,41.68,3,1,0.48538644398046293,1.1645548080145462,,,265
27,26,spent oak chips,compositional,xylose,maplewood,knife mill (2mm),,% dry weight,7.456666666666666,3,1,0.10692676621563632,1.4339754074515378,,,266
228,22,walnut tree sticks,compositional,glucose,badger,chipper (1in) + oven dry + knife mill (2mm),,% dry weight,37.75333333333334,3,1,0.648099786555539,1.7166690443816148,,,267
27,26,spent oak chips,compositional,glucose,maplewood,knife mill (2mm),,% dry weight,46.31,3,1,0.5408326913195972,1.16785292878341,,,268
53,35,almond branches,compositional,xylan,vibrant,knife mill (2mm),,% dry weight,14.796666666666667,3,1,0.7765522090196725,5.248156402475821,,,270
53,35,almond branches,compositional,glucose,vibrant,knife mill (2mm),,% dry weight,27.53,3,1,1.055319856725913,3.8333449209077846,,,271
53,35,almond branches,compositional,lignin,vibrant,knife mill (2mm),,% dry weight,33.943333333333335,3,1,0.6038487669386553,1.7789907697299083,,,272
53,35,almond branches,compositional,xylose,vibrant,knife mill (2mm),,% dry weight,16.816666666666666,3,1,0.880473357537485,5.235718677130734,,,273
53,35,almond branches,compositional,glucan,vibrant,knife mill (2mm),,% dry weight,24.78,3,1,0.9509468965194638,3.837558097334398,,,274
155,27,rice straw,compositional,lignin,possessive,knife mill (2mm),,% dry weight,18.95,3,1,0.16703293088489965,0.8814402685218979,,,275
155,27,rice straw,compositional,glucan,possessive,knife mill (2mm),,% dry weight,33.63999999999999,3,1,0.47623523599162554,1.4156814387384828,,,276
155,27,rice straw,compositional,xylan,possessive,knife mill (2mm),,% dry weight,16.74,3,1,0.5615158056546568,3.3543357565989056,,,277
155,27,rice straw,compositional,xylose,possessive,knife mill (2mm),,% dry weight,19.023333333333333,3,1,0.6351640208114219,3.338868166171834,,,278
155,27,rice straw,compositional,glucose,possessive,knife mill (2mm),,% dry weight,37.38,3,1,0.5291502622129176,1.4155972771881156,,,279
97,37,tomato pomace,compositional,xylose,gossamer,oven dry + knife mill (2mm),,% dry weight,10.68,3,1,1.1323868596906275,10.602873218077038,,,280
97,37,tomato pomace,compositional,lignin,gossamer,oven dry + knife mill (2mm),,% dry weight,48.666666666666664,3,1,1.4670151101244089,3.0144146098446756,,,281
97,37,tomato pomace,compositional,xylan,gossamer,oven dry + knife mill (2mm),,% dry weight,9.396666666666667,3,1,0.9944512724781102,10.583021700724833,,,282
97,37,tomato pomace,compositional,glucan,gossamer,oven dry + knife mill (2mm),,% dry weight,6.533333333333334,3,1,0.9752093792275239,14.926674171849855,,,283
97,37,tomato pomace,compositional,glucose,gossamer,oven dry + knife mill (2mm),,% dry weight,7.260000000000001,3,1,1.0853110153315495,14.949187539002057,,,284
6,37,tomato pomace,compositional,lignin+,pinecrest,oven dry,,% dry weight,31.349999999999998,3,1,0.7351190379795634,2.344877314129389,,,285
6,37,tomato pomace,compositional,xylan,pinecrest,oven dry,,% dry weight,8.673333333333334,3,1,0.19425069712444576,2.239631404201911,,,286
6,37,tomato pomace,compositional,xylose,pinecrest,oven dry,,% dry weight,9.856666666666666,3,1,0.21501937897160192,2.181461403161332,,,287
6,37,tomato pomace,compositional,glucose,pinecrest,oven dry,,% dry weight,21.076666666666664,3,1,0.07505553499465062,0.3561072354641023,,,288
6,37,tomato pomace,compositional,glucan,pinecrest,oven dry,,% dry weight,18.973333333333333,3,1,0.07023769168568528,0.3701916287017847,,,289
131,11,pistachio stems & leaves,compositional,xylan,tripod,oven dry + knife mill (2mm),,% dry weight,12.013333333333334,3,1,0.8303212229814037,6.911663898291373,,,290
131,11,pistachio stems & leaves,compositional,glucan,tripod,oven dry + knife mill (2mm),,% dry weight,12.503333333333336,3,1,0.18009256878986823,1.4403564552642085,,,291
131,11,pistachio stems & leaves,compositional,lignin,tripod,oven dry + knife mill (2mm),,% dry weight,33.973333333333336,3,1,0.3253203549323849,0.9575756130270356,,,292
131,11,pistachio stems & leaves,compositional,xylose,tripod,oven dry + knife mill (2mm),,% dry weight,13.646666666666667,3,1,0.9470656436242068,6.939904569791451,,,293
131,11,pistachio stems & leaves,compositional,arabinose,tripod,oven dry + knife mill (2mm),,% dry weight,1.6366666666666667,3,1,0.057735026918962505,3.5275983860873215,,,294
131,11,pistachio stems & leaves,compositional,glucose,tripod,oven dry + knife mill (2mm),,% dry weight,13.893333333333333,3,1,0.19731531449264936,1.4202157952925818,,,295
131,11,pistachio stems & leaves,compositional,arabinan,tripod,oven dry + knife mill (2mm),,% dry weight,1.4399999999999997,3,1,0.05196152422706637,3.608439182435165,,,296
82,20,wheat straw,compositional,xylose,wardrobe,knife mill (2mm),,% dry weight,22.988333333333333,6,2,0.6957418103482539,3.0264995737617078,0.5680424475531916,2.4710031793802285,"297,306"
82,20,wheat straw,compositional,lignin,wardrobe,knife mill (2mm),,% dry weight,19.26833333333333,6,2,2.699447474330009,14.009761133102721,3.481322386041768,18.067584392570375,"298,312"
82,20,wheat straw,compositional,arabinan,wardrobe,knife mill (2mm),,% dry weight,2.2566666666666664,3,1,0.21571586249817934,9.55904855974207,,,299
82,20,wheat straw,compositional,xylan,wardrobe,knife mill (2mm),,% dry weight,20.23166666666667,6,2,0.6118305865733309,3.024123502298365,0.5020458146424494,2.4814852029448025,"300,310"
153,3,pistachio shells,compositional,glucose,tripod,knife mill (2mm),,% dry weight,24.22,3,1,0.770778826901725,3.1824063868774775,,,301
153,3,pistachio shells,compositional,glucan,tripod,knife mill (2mm),,% dry weight,21.8,3,1,0.6928203230275526,3.178074876273177,,,302
82,20,wheat straw,compositional,glucan,wardrobe,knife mill (2mm),,% dry weight,33.60166666666667,6,2,0.8219590419641766,2.4461853339541983,0.558614357137377,1.6624602662686683,"303,313"
82,20,wheat straw,compositional,glucose,wardrobe,knife mill (2mm),,% dry weight,37.335,6,2,0.9124198594945201,2.4438726650449176,0.6198969448402056,1.660364121709403,"304,308"
