replicate_group_id,sample_id,resource_id,resource_type,analysis_type,parameter,lab,method,protocol_version,unit,experiment_id,n_replicates,mean,median,standard_deviation,RSD_percent,min,max,range,values,source_record_ids,existing_QC_status,rsd_gt_10,rsd_gt_20,dixon_q_statistic,dixon_candidate_record_id,dixon_flag_0_05,dixon_status,rout_status,rout_status_reason
69,77,5,alfalfa,compositional,lignin,possessive,knife mill (2mm),,% dry weight,34.0,3,20.87,21.0,0.2338803112705296,1.1206531445641097,20.6,21.01,0.4100000000000001,"20.6,21.0,21.01","(3c)1095,(3c)693c,(3c)d339",pass,False,False,0.9756097560975572,(3c)1095,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
70,77,5,alfalfa,compositional,glucose,possessive,knife mill (2mm),,% dry weight,34.0,3,27.456666666666667,27.38,0.4005413004090004,1.4588125546036197,27.1,27.89,0.7899999999999991,"27.1,27.89,27.38","(3c)1efb,(3c)3fff,(3c)933c",pass,False,False,0.6455696202531672,(3c)3fff,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
71,77,5,alfalfa,compositional,glucan,possessive,knife mill (2mm),,% dry weight,34.0,3,24.71,24.64,0.3601388621073825,1.4574620077190716,24.39,25.1,0.7100000000000009,"25.1,24.39,24.64","(3c)3131,(3c)4cb4,(3c)d0b2",pass,False,False,0.6478873239436624,(3c)3131,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
72,77,5,alfalfa,compositional,xylose,possessive,knife mill (2mm),,% dry weight,34.0,3,12.963333333333331,12.88,0.161967074843418,1.249424593803688,12.86,13.15,0.2900000000000009,"13.15,12.88,12.86","(3c)3f98,(3c)6726,(3c)fc9b",pass,False,False,0.9310344827586162,(3c)3f98,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
73,77,5,alfalfa,compositional,xylan,possessive,knife mill (2mm),,% dry weight,34.0,3,11.406666666666666,11.33,0.1415391583037477,1.240845923177215,11.32,11.57,0.25,"11.32,11.33,11.57","(3c)594e,(3c)c6b9,(3c)eefe",pass,False,False,0.9600000000000009,(3c)eefe,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
74,81,27,rice straw,compositional,glucose,possessive,knife mill (2mm),,% dry weight,32.0,3,34.49333333333333,34.8,0.9479627278186272,2.748249114278974,33.43,35.25,1.8200000000000005,"33.43,35.25,34.8","(42)0211,(42)b7cc,(42)d006",pass,False,False,0.7527472527472512,(42)0211,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
75,81,27,rice straw,compositional,xylose,possessive,knife mill (2mm),,% dry weight,32.0,3,18.08,18.11,0.3659234892706399,2.0239131043730088,17.7,18.43,0.7300000000000004,"17.7,18.43,18.11","(42)0654,(42)4816,(42)54b7",pass,False,False,0.5616438356164383,(42)0654,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
76,81,27,rice straw,compositional,arabinose,possessive,knife mill (2mm),,% dry weight,32.0,3,2.6166666666666667,2.64,0.0404145188432739,1.5445039048384956,2.57,2.64,0.0700000000000002,"2.64,2.57,2.64","(42)0843,(42)7a67,(42)9356",pass,False,False,1.0,(42)7a67,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
77,81,27,rice straw,compositional,glucan,possessive,knife mill (2mm),,% dry weight,32.0,3,31.043333333333333,31.32,0.8494900431042925,2.736465295085233,30.09,31.72,1.629999999999999,"31.72,31.32,30.09","(42)2e48,(42)7180,(42)8729",pass,False,False,0.7546012269938658,(42)8729,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
78,81,27,rice straw,compositional,xylan,possessive,knife mill (2mm),,% dry weight,32.0,3,15.913333333333332,15.94,0.3208322510804251,2.016122231339077,15.58,16.22,0.6399999999999988,"15.58,15.94,16.22","(42)446d,(42)cdaa,(42)dee4",pass,False,False,0.5625000000000002,(42)446d,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
79,81,27,rice straw,compositional,lignin,possessive,knife mill (2mm),,% dry weight,32.0,3,16.900000000000002,16.85,0.1322875655532294,0.7827666600782804,16.8,17.05,0.25,"17.05,16.85,16.8","(42)47a3,(42)a992,(42)f6e3",pass,False,False,0.7999999999999972,(42)47a3,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
80,81,27,rice straw,compositional,arabinan,possessive,knife mill (2mm),,% dry weight,32.0,3,2.306666666666666,2.32,0.0321455025366431,1.3935911504325071,2.27,2.33,0.06,"2.32,2.33,2.27","(42)575c,(42)672f,(42)cbb9",pass,False,False,0.8333333333333296,(42)cbb9,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
81,125,26,spent oak chips,compositional,glucan,rigging,oven dry + knife mill (2mm),,% dry weight,31.0,3,40.02666666666666,39.84,0.8161699169494879,2.0390654154301,39.32,40.92,1.6000000000000014,"39.32,39.84,40.92","(48)1ea1,(48)47c9,(48)a9c7",,False,False,0.6749999999999984,(48)a9c7,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
82,125,26,spent oak chips,compositional,lignin,rigging,oven dry + knife mill (2mm),,% dry weight,31.0,3,27.87,27.82,0.1899999999999986,0.6817366343738739,27.71,28.08,0.3699999999999974,"27.71,28.08,27.82","(48)31aa,(48)b680,(48)c525",,False,False,0.7027027027027022,(48)b680,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
83,125,26,spent oak chips,compositional,xylan,rigging,oven dry + knife mill (2mm),,% dry weight,31.0,3,17.043333333333333,16.95,0.1882374387132738,1.1044637514958373,16.92,17.26,0.3399999999999998,"16.95,17.26,16.92","(48)3ca5,(48)4351,(48)e731",,False,False,0.91176470588236,(48)4351,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
84,125,26,spent oak chips,compositional,xylose,rigging,oven dry + knife mill (2mm),,% dry weight,31.0,3,19.37,19.26,0.217025344142107,1.1204199491074192,19.23,19.62,0.3900000000000005,"19.26,19.23,19.62","(48)454c,(48)be3c,(48)cd5c",,False,False,0.9230769230769202,(48)cd5c,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
85,125,26,spent oak chips,compositional,glucose,rigging,oven dry + knife mill (2mm),,% dry weight,31.0,3,44.47666666666667,44.27,0.9078178965703052,2.0411104621980933,43.69,45.47,1.7800000000000011,"43.69,45.47,44.27","(48)5592,(48)ca76,(48)cbf9",,False,False,0.6741573033707837,(48)ca76,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
86,145,35,almond branches,compositional,glucan,humorous,knife mill (2mm),,% dry weight,27.0,3,22.756666666666664,22.7,0.3781974792794544,1.6619194929520484,22.41,23.16,0.75,"22.41,22.7,23.16","(4c)0e12,(4c)3b40,(4c)b5c1",pass,False,False,0.6133333333333345,(4c)b5c1,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
87,145,35,almond branches,compositional,glucose,humorous,knife mill (2mm),,% dry weight,27.0,3,25.28333333333333,25.22,0.4186088070422481,1.655670957319373,24.9,25.73,0.8300000000000018,"25.22,25.73,24.9","(4c)1205,(4c)21be,(4c)c715",pass,False,False,0.6144578313253017,(4c)21be,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
88,145,35,almond branches,compositional,xylose,humorous,knife mill (2mm),,% dry weight,27.0,3,15.046666666666669,14.99,0.3187998327059372,2.118740580677474,14.76,15.39,0.6300000000000008,"14.76,15.39,14.99","(4c)12e4,(4c)3b8c,(4c)6022",pass,False,False,0.6349206349206347,(4c)3b8c,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
89,145,35,almond branches,compositional,lignin,humorous,knife mill (2mm),,% dry weight,27.0,3,38.20666666666667,38.36,0.41198705481281,1.0783119564111237,37.74,38.52,0.7800000000000011,"37.74,38.52,38.36","(4c)1473,(4c)6cf6,(4c)705c",pass,False,False,0.7948717948717904,(4c)1473,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
90,145,35,almond branches,compositional,xylan,humorous,knife mill (2mm),,% dry weight,27.0,3,13.24,13.19,0.2783882181415005,2.102630046385956,12.99,13.54,0.5499999999999989,"13.54,13.19,12.99","(4c)5b6e,(4c)9c25,(4c)ddb6",pass,False,False,0.6363636363636369,(4c)5b6e,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
91,55,22,walnut tree sticks,compositional,glucan,energetic,oven dry + knife mill (2mm),,% dry weight,38.0,3,23.590000000000003,23.51,0.356791255498225,1.5124682301747563,23.28,23.98,0.6999999999999993,"23.28,23.98,23.51","(4d)2252,(4d)8f9f,(4d)f49b",pass,False,False,0.6714285714285705,(4d)8f9f,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
92,55,22,walnut tree sticks,compositional,xylan,energetic,oven dry + knife mill (2mm),,% dry weight,38.0,3,13.143333333333333,13.16,0.056862407030773,0.4326330740358081,13.08,13.19,0.1099999999999994,"13.16,13.08,13.19","(4d)2360,(4d)2619,(4d)3fcf",pass,False,False,0.7272727272727316,(4d)2619,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
93,55,22,walnut tree sticks,compositional,xylose,energetic,oven dry + knife mill (2mm),,% dry weight,38.0,3,14.94,14.96,0.0624499799839846,0.4180052207763363,14.87,14.99,0.120000000000001,"14.87,14.99,14.96","(4d)3358,(4d)517e,(4d)f3b0",pass,False,False,0.7500000000000074,(4d)3358,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
94,55,22,walnut tree sticks,compositional,glucose,energetic,oven dry + knife mill (2mm),,% dry weight,38.0,3,26.21,26.12,0.4026164427839472,1.5361176756350523,25.86,26.65,0.7899999999999991,"26.65,25.86,26.12","(4d)86ca,(4d)acb5,(4d)bbf7",pass,False,False,0.6708860759493648,(4d)86ca,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
95,55,22,walnut tree sticks,compositional,lignin,energetic,oven dry + knife mill (2mm),,% dry weight,38.0,3,32.01,32.07,0.1126942766958465,0.3520595960507547,31.88,32.08,0.1999999999999993,"31.88,32.08,32.07","(4d)a3be,(4d)c206,(4d)fd25",pass,False,False,0.9500000000000097,(4d)a3be,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
96,32,23,grape pomace,compositional,glucan,ebony,oven dry,,% dry weight,40.0,3,7.609999999999999,8.5,1.7714683175264525,23.278164487864025,5.57,8.76,3.1899999999999995,"5.57,8.76,8.5","(4e)e137,(4e)e138,(4e)e139",pass,True,True,0.9184952978056427,(4e)e137,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
97,32,23,grape pomace,compositional,glucose,ebony,oven dry,,% dry weight,40.0,3,8.456666666666665,9.44,1.96871362400257,23.28001920381439,6.19,9.74,3.55,"6.19,9.74,9.44","(4e)e140,(4e)e141,(4e)e142",pass,True,True,0.9154929577464787,(4e)e140,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
98,32,23,grape pomace,compositional,xylan,ebony,oven dry,,% dry weight,40.0,3,4.896666666666667,5.48,1.7591001487503015,35.9244414312519,2.92,6.29,3.37,"2.92,5.48,6.29","(4e)e143,(4e)e144,(4e)e145",pass,True,True,0.7596439169139467,(4e)e143,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
99,32,23,grape pomace,compositional,xylose,ebony,oven dry,,% dry weight,40.0,3,5.566666666666667,6.23,1.9993082136912597,35.915716413615435,3.32,7.15,3.830000000000001,"3.32,6.23,7.15","(4e)e146,(4e)e147,(4e)e148",pass,True,True,0.7597911227154047,(4e)e146,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
100,32,23,grape pomace,compositional,lignin,ebony,oven dry,,% dry weight,40.0,3,48.67333333333334,48.47,0.95143750889553,1.954740807209005,47.84,49.71,1.8699999999999972,"49.71,48.47,47.84","(4e)e149,(4e)e150,(4e)e151",pass,False,False,0.6631016042780769,(4e)e149,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
101,37,33,sweet potato culls,compositional,xylan,tackle,oven dry,,% dry weight,35.0,3,3.176666666666667,3.2,0.0404145188432739,1.272230393807155,3.13,3.2,0.0700000000000002,"3.2,3.2,3.13","(56)0a63,(56)91f5,(56)ea26",pass,False,False,1.0,(56)ea26,True,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
102,37,33,sweet potato culls,compositional,glucose,tackle,oven dry,,% dry weight,35.0,3,60.20000000000001,60.24,0.4613025037868328,0.7662832288817819,59.72,60.64,0.9200000000000016,"60.24,59.72,60.64","(56)18a9,(56)b418,(56)fe5f",pass,False,False,0.5652173913043502,(56)b418,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
103,37,33,sweet potato culls,compositional,lignin,tackle,oven dry,,% dry weight,35.0,3,8.706666666666667,8.7,0.1401189970465577,1.6093299813923168,8.57,8.85,0.2799999999999993,"8.57,8.85,8.7","(56)2b2d,(56)40ab,(56)8d1e",pass,False,False,0.5357142857142883,(56)40ab,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
104,37,33,sweet potato culls,compositional,xylose,tackle,oven dry,,% dry weight,35.0,3,3.61,3.63,0.0435889894354067,1.2074512308976932,3.56,3.64,0.08,"3.64,3.63,3.56","(56)6bd3,(56)ce12,(56)ea73",pass,False,False,0.8749999999999972,(56)ea73,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
105,37,33,sweet potato culls,compositional,glucan,tackle,oven dry,,% dry weight,35.0,3,54.17666666666667,54.21,0.4110150037812895,0.7586568703278586,53.75,54.57,0.8200000000000003,"54.21,54.57,53.75","(56)9243,(56)c0fc,(56)d797",pass,False,False,0.5609756097560984,(56)d797,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
106,69,29,corn stover stalks,compositional,lignin,caterpillar,knife mill (2mm),,% dry weight,38.0,3,22.08666666666667,22.11,0.1266227994214838,0.5732997257235913,21.95,22.2,0.25,"22.11,21.95,22.2","(5b)02e9,(5b)3885,(5b)8bf7",pass,False,False,0.6400000000000006,(5b)3885,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
107,69,29,corn stover stalks,compositional,glucose,caterpillar,knife mill (2mm),,% dry weight,38.0,3,45.09333333333333,44.99,0.2055075018906429,0.455738102950864,44.96,45.33,0.3699999999999974,"44.96,45.33,44.99","(5b)21af,(5b)58d8,(5b)a03f",pass,False,False,0.9189189189189153,(5b)58d8,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
108,69,29,corn stover stalks,compositional,xylan,caterpillar,knife mill (2mm),,% dry weight,38.0,3,19.56,19.57,0.0458257569495582,0.2342830109895613,19.51,19.6,0.0899999999999998,"19.57,19.6,19.51","(5b)334a,(5b)7bed,(5b)cb5c",pass,False,False,0.6666666666666535,(5b)cb5c,False,calculated,not_calculated,ROUT not implemented from scratch during MVP per handoff guardrails; no trusted existing implementation wired up yet.
